,key,date_time_of_pickup,longitude_of_pickup,latitude_of_pickup,longitude_of_dropoff,latitude_of_dropoff,no_of_passenger,trip_distance,year,month,day,day_of_week,week_of_year,hour
1915,57:00.0,2014-04-26 22:57:00,-73.981972,40.75637,-73.944567,40.702377,1,6.776547163030615,2014,4,26,5,17,22
1916,57:00.0,2014-04-26 22:57:00,-73.98818,40.76455,-73.99847,40.740115,1,2.850163855317059,2014,4,26,5,17,22
1917,57:00.0,2014-04-26 22:57:00,-73.98052,40.733997,-73.976432,40.739807,1,0.7316626904344686,2014,4,26,5,17,22
1918,57:00.0,2014-04-26 22:57:00,-73.996857,40.719187,-73.990307,40.71254,1,0.9219355827084077,2014,4,26,5,17,22
1919,57:00.0,2014-04-26 22:57:00,-73.993471,40.682315,-73.982172,40.678523,1,1.0412695696673624,2014,4,26,5,17,22
1920,57:00.0,2014-04-26 22:57:00,-73.984905,40.769552,-73.976567,40.785772,1,1.9341974624256724,2014,4,26,5,17,22
1921,57:00.0,2014-04-26 22:57:00,-74.005415,40.73818,-73.989837,40.720683,1,2.3455112164910177,2014,4,26,5,17,22
1922,57:00.0,2014-04-26 22:57:00,-73.966635,40.715007,-73.942272,40.723407,1,2.2542789013380715,2014,4,26,5,17,22
1923,57:00.0,2014-04-26 22:57:00,-73.976412,40.744232,-73.97105,40.755222,1,1.302017416061837,2014,4,26,5,17,22
1924,57:00.0,2014-04-26 22:57:00,-73.995062,40.76508,-73.976938,40.784692,1,2.660060597927527,2014,4,26,5,17,22
1925,57:00.0,2014-04-26 22:57:00,-73.99632,40.716207,-73.9694,40.672547,1,5.3557142046246335,2014,4,26,5,17,22
1926,57:00.0,2014-04-26 22:57:00,-73.93374,40.669042,-73.949233,40.677637,1,1.6178064357396873,2014,4,26,5,17,22
1927,57:00.0,2014-04-26 22:57:00,-73.989557,40.71898,-74.004702,40.753652,1,4.058484579764297,2014,4,26,5,17,22
1928,57:00.0,2014-04-26 22:57:00,-73.9965,40.767332,-73.996148,40.767502,1,0.03513589746951103,2014,4,26,5,17,22
1929,57:00.0,2014-04-26 22:57:00,-73.98076,40.730655,-73.971797,40.76292,1,3.6639948932182236,2014,4,26,5,17,22
1930,57:00.0,2014-04-26 22:57:00,-73.983943,40.72556,-73.997415,40.734922,1,1.5392719760168063,2014,4,26,5,17,22
1931,57:00.0,2014-04-26 22:57:00,-73.980638,40.730045,-73.969847,40.789602,1,6.680315757100565,2014,4,26,5,17,22
1932,57:00.0,2014-04-26 22:57:00,-73.997627,40.741612,-74.00573,40.724947,1,1.9735987794023522,2014,4,26,5,17,22
1933,57:00.0,2014-04-26 22:57:00,-73.989857,40.7256,-73.97949,40.744057,1,2.2290745527597084,2014,4,26,5,17,22
1934,57:00.0,2014-04-26 22:57:00,-73.93934,40.750337,-73.86679,40.758775,1,6.178730749446432,2014,4,26,5,17,22
1935,57:00.0,2014-04-26 22:57:00,-74.000342,40.735255,-73.982475,40.73165,1,1.5569204413847526,2014,4,26,5,17,22
1936,57:00.0,2014-04-26 22:57:00,-73.98853,40.769057,-73.979225,40.746307,1,2.646648007800323,2014,4,26,5,17,22
1937,57:00.0,2014-04-26 22:57:00,-73.991095,40.686257,-73.951285,40.663842,1,4.178698902530975,2014,4,26,5,17,22
1938,57:00.0,2014-04-26 22:57:00,-74.005175,40.7411,-73.948265,40.783152,1,6.691932934763494,2014,4,26,5,17,22
1939,57:00.0,2014-04-26 22:57:00,-73.999837,40.683525,-73.980142,40.676722,1,1.8238140649707686,2014,4,26,5,17,22
1940,57:00.0,2014-04-26 22:57:00,-73.983228,40.745385,-73.954225,40.77215,1,3.8478690963602644,2014,4,26,5,17,22
1941,57:00.0,2014-04-26 22:57:00,-73.997987,40.716437,-73.934525,40.79709,1,10.43380982221837,2014,4,26,5,17,22
1942,57:00.0,2014-04-26 22:57:00,-73.944598,40.787712,-73.940752,40.80749,1,2.2215190496689052,2014,4,26,5,17,22
1943,57:00.0,2014-04-26 22:57:00,-73.97567,40.744625,-74.00144,40.709927,1,4.424590764486402,2014,4,26,5,17,22
1944,57:00.0,2014-04-26 22:57:00,-73.988212,40.73994,-73.989785,40.757782,1,1.987111679968511,2014,4,26,5,17,22
1945,57:00.0,2014-04-26 22:57:00,-74.00442,40.71951,-74.00805,40.7058,1,1.5539045383383767,2014,4,26,5,17,22
1946,57:00.0,2014-04-26 22:57:00,-74.005103,40.741037,-73.972558,40.767785,1,4.042330074121393,2014,4,26,5,17,22
1947,57:00.0,2014-04-26 22:57:00,-73.994103,40.727437,-73.979557,40.727507,1,1.2249871314401575,2014,4,26,5,17,22
1948,57:00.0,2014-04-26 22:57:00,-73.986992,40.733325,-73.98091,40.741817,1,1.073673055645575,2014,4,26,5,17,22
1949,57:00.0,2014-04-26 22:57:00,-73.972892,40.756417,-73.99798,40.675576,1,9.228642318680397,2014,4,26,5,17,22
1950,57:00.0,2014-04-26 22:57:00,-73.992028,40.727295,-74.00675,40.708782,1,2.4020440080712326,2014,4,26,5,17,22
1951,57:00.0,2014-04-26 22:57:00,-73.989167,40.730422,-74.00392,40.73753,1,1.4721238375190253,2014,4,26,5,17,22
1952,57:00.0,2014-04-26 22:57:00,-74.006395,40.738772,-73.99601,40.744362,1,1.0725640429992882,2014,4,26,5,17,22
1953,57:00.0,2014-04-26 22:57:00,-73.983568,40.755422,-73.922382,40.69187,1,8.742306091269064,2014,4,26,5,17,22
1954,57:00.0,2014-04-26 22:57:00,-74.00398,40.731812,-74.00666,40.735837,1,0.5009838036887816,2014,4,26,5,17,22
1955,57:00.0,2014-04-26 22:57:00,-73.990757,40.723667,-74.000247,40.732632,1,1.277170874555343,2014,4,26,5,17,22
1956,57:00.0,2014-04-26 22:57:00,-74.010157,40.732692,-73.996488,40.747607,1,2.0178259629971125,2014,4,26,5,17,22
1957,57:00.0,2014-04-26 22:57:00,-73.991992,40.749122,-73.971102,40.792602,1,5.141624242958681,2014,4,26,5,17,22
1958,57:00.0,2014-04-26 22:57:00,-73.98487,40.758975,-73.983757,40.731902,1,3.009949112859902,2014,4,26,5,17,22
1959,57:00.0,2014-04-26 22:57:00,-74.002607,40.728792,-73.938502,40.811995,1,10.704829518511318,2014,4,26,5,17,22
1960,57:00.0,2014-04-26 22:57:00,-74.001865,40.73266,-74.01506,40.716127,1,2.1471559041578416,2014,4,26,5,17,22
1961,57:00.0,2014-04-26 22:57:00,-74.002395,40.749847,-73.99506,40.737535,1,1.5010882701463242,2014,4,26,5,17,22
1962,57:00.0,2014-04-26 22:57:00,-73.98564,40.71817,-73.95768,40.72218,1,2.396644874764017,2014,4,26,5,17,22
1963,57:00.0,2014-04-26 22:57:00,-73.996612,40.69091,-73.939845,40.693417,1,4.791161758699556,2014,4,26,5,17,22
1964,57:00.0,2014-04-26 22:57:00,-73.985358,40.738402,-74.000652,40.724067,1,2.048467183438958,2014,4,26,5,17,22
1965,57:00.0,2014-04-26 22:57:00,-73.9874,40.728962,-73.971295,40.695447,1,3.963723387875685,2014,4,26,5,17,22
1966,57:00.0,2014-04-26 22:57:00,-73.997647,40.721097,-73.967822,40.787342,1,7.777837818947202,2014,4,26,5,17,22
1967,57:00.0,2014-04-26 22:57:00,-73.989092,40.721547,-73.96993,40.796512,1,8.485202166240974,2014,4,26,5,17,22
1968,57:00.0,2014-04-26 22:57:00,-73.966637,40.714947,-73.899943,40.696292,1,5.988597824050601,2014,4,26,5,17,22
1969,57:00.0,2014-04-26 22:57:00,-73.986635,40.736822,-73.958027,40.773452,1,4.72951671043887,2014,4,26,5,17,22
1970,57:00.0,2014-04-26 22:57:00,-73.99989,40.730417,-73.94888,40.694685,1,5.850469760117073,2014,4,26,5,17,22
1971,57:00.0,2014-04-26 22:57:00,-73.982345,40.727867,-73.963542,40.774007,1,5.3660883238691905,2014,4,26,5,17,22
1972,26:40.0,2011-01-18 06:26:40,-73.981909,40.749192,-73.984034,40.740986,1,0.9292767913421426,2011,1,18,1,3,6
1973,26:40.0,2011-01-18 06:26:40,-73.983531,40.734631,-74.001457,40.717789,1,2.404528420023587,2011,1,18,1,3,6
1974,57:20.0,2012-04-20 03:57:20,-73.974392,40.736777,-73.997655,40.753993,1,2.737857917301887,2012,4,20,4,16,3
1975,57:20.0,2012-04-20 03:57:20,-73.991414,40.744842,-73.985439,40.753518,1,1.0874501580565656,2012,4,20,4,16,3
1976,57:20.0,2012-04-20 03:57:20,-73.974776,40.782878,-73.962441,40.773286,1,1.4878054259972429,2012,4,20,4,16,3
1977,57:20.0,2012-04-20 03:57:20,-73.990295,40.756777,-73.982834,40.758965,1,0.6734499013395923,2012,4,20,4,16,3
1978,00:00.0,2011-12-13 18:00:00,-73.975565,40.752682,-74.009122,40.715715,1,4.985945345187754,2011,12,13,1,50,18
1979,00:00.0,2011-12-13 18:00:00,-73.986859,40.766268,-73.987158,40.761034,1,0.5821730322053453,2011,12,13,1,50,18
1980,00:00.0,2011-12-13 18:00:00,-73.964122,40.760972,-73.978055,40.741752,1,2.436695493513291,2011,12,13,1,50,18
1981,00:00.0,2011-12-13 18:00:00,-73.98515,40.731857,-73.97256,40.749232,1,2.202647306209193,2011,12,13,1,50,18
1982,00:00.0,2011-12-13 18:00:00,-73.992502,40.743402,-73.991175,40.748573,1,0.5853875261196021,2011,12,13,1,50,18
1983,00:00.0,2011-12-13 18:00:00,-73.947322,40.783775,-73.954518,40.78159,1,0.6523638715485723,2011,12,13,1,50,18
1984,00:00.0,2011-12-13 18:00:00,-73.978167,40.748548,-73.990803,40.750828,1,1.0935171969652986,2011,12,13,1,50,18
1985,00:00.0,2011-12-13 18:00:00,-73.98053,40.76549,-73.957677,40.765646,1,1.9234958828803657,2011,12,13,1,50,18
1986,00:00.0,2011-12-13 18:00:00,-73.988355,40.76023,-73.973283,40.783365,1,2.866756367043315,2011,12,13,1,50,18
1987,00:00.0,2011-12-13 18:00:00,-73.99215,40.769165,-73.99789,40.761462,1,0.9829158067293156,2011,12,13,1,50,18
1988,00:00.0,2011-12-13 18:00:00,-73.979262,40.762227,-74.00958,40.723165,1,5.03566983841931,2011,12,13,1,50,18
1989,00:00.0,2011-12-13 18:00:00,-73.986812,40.73973,-73.988513,40.716458,1,2.590067791994915,2011,12,13,1,50,18
1990,00:00.0,2011-12-13 18:00:00,-73.995683,40.72355,-73.99296,40.728013,1,0.5464013623967376,2011,12,13,1,50,18
1991,00:00.0,2011-12-13 18:00:00,-73.994427,40.750782,-74.004008,40.71028,1,4.5725313995737356,2011,12,13,1,50,18
1992,00:00.0,2011-12-13 18:00:00,-73.986762,40.730505,-74.001025,40.738185,1,1.4733556754386201,2011,12,13,1,50,18
1993,00:00.0,2011-12-13 18:00:00,-73.990832,40.771047,-73.982113,40.777982,1,1.0640822421756317,2011,12,13,1,50,18
1994,00:00.0,2011-12-13 18:00:00,-73.98116,40.765883,-73.977785,40.775828,1,1.1410555728317013,2011,12,13,1,50,18
1995,00:00.0,2011-12-13 18:00:00,-73.991265,40.750222,-73.986437,40.73294,1,1.9630130702569124,2011,12,13,1,50,18
1996,00:00.0,2011-12-13 18:00:00,-73.962917,40.775317,-73.959623,40.779757,1,0.5659264840301812,2011,12,13,1,50,18
1997,00:00.0,2011-12-13 18:00:00,-73.971113,40.757668,-73.956957,40.802152,1,5.08478317426943,2011,12,13,1,50,18
1998,00:00.0,2011-12-13 18:00:00,-73.991627,40.755122,-73.977002,40.726675,1,3.39253567455997,2011,12,13,1,50,18
1999,00:00.0,2011-12-13 18:00:00,-74.003718,40.73877,-73.817807,40.709408,1,15.993288654483209,2011,12,13,1,50,18
2000,00:00.0,2011-12-13 18:00:00,-73.973613,40.756292,-73.986307,40.748773,1,1.35648202397497,2011,12,13,1,50,18
2001,00:00.0,2011-12-13 18:00:00,-73.978248,40.773085,-74.000472,40.747627,1,3.3915496274788985,2011,12,13,1,50,18
2002,00:00.0,2011-12-13 18:00:00,-73.98797,40.738355,-73.97189,40.755335,1,2.3222940763303566,2011,12,13,1,50,18
2003,00:00.0,2011-12-13 18:00:00,-73.985565,40.731763,-73.983277,40.765955,1,3.8044690465415405,2011,12,13,1,50,18
2004,00:00.0,2011-12-13 18:00:00,-73.988662,40.773863,-73.932023,40.767493,1,4.818916470832505,2011,12,13,1,50,18
2005,00:00.0,2011-12-13 18:00:00,-73.979645,40.75481,-73.985763,40.744722,1,1.2336844869802908,2011,12,13,1,50,18
2006,00:00.0,2011-12-13 18:00:00,-73.980107,40.745772,-73.991548,40.7226,1,2.7493067627674854,2011,12,13,1,50,18
2007,00:00.0,2011-12-13 18:00:00,-73.981802,40.767362,-74.010767,40.710092,1,6.815427008311403,2011,12,13,1,50,18
2008,00:00.0,2011-12-13 18:00:00,-73.993357,40.727207,-74.002057,40.740487,1,1.647571190481032,2011,12,13,1,50,18
2009,00:00.0,2011-12-13 18:00:00,-73.952258,40.777157,-73.979003,40.684822,1,10.504996077002376,2011,12,13,1,50,18
2010,00:00.0,2011-12-13 18:00:00,-73.976157,40.768605,-73.980455,40.753375,1,1.7306680415937015,2011,12,13,1,50,18
2011,00:00.0,2011-12-13 18:00:00,-73.975608,40.74931,-73.986242,40.73067,1,2.256598949032727,2011,12,13,1,50,18
2012,00:00.0,2011-12-13 18:00:00,-73.98626,40.756482,-73.973592,40.755398,1,1.073136141560261,2011,12,13,1,50,18
2013,00:00.0,2011-12-13 18:00:00,-73.983317,40.74396,-73.976217,40.787393,1,4.863348891063878,2011,12,13,1,50,18
2014,00:00.0,2011-12-13 18:00:00,-73.971947,40.763245,-73.990325,40.751763,1,2.0052753587785173,2011,12,13,1,50,18
2015,00:00.0,2011-12-13 18:00:00,-73.9884,40.755172,-74.016647,40.709627,1,5.592259016276287,2011,12,13,1,50,18
2016,00:00.0,2011-12-13 18:00:00,-73.99034,40.73466,-73.994063,40.725418,1,1.0738048932130078,2011,12,13,1,50,18
2017,00:00.0,2011-12-13 18:00:00,-74.008775,40.711152,-73.996907,40.719203,1,1.341521789626381,2011,12,13,1,50,18
2018,00:00.0,2011-12-13 18:00:00,-73.977875,40.671355,-73.987185,40.72687,1,6.2187733897477955,2011,12,13,1,50,18
2019,00:00.0,2011-12-13 18:00:00,-73.99152,40.759763,-74.003397,40.736943,1,2.725881593039289,2011,12,13,1,50,18
2020,00:00.0,2011-12-13 18:00:00,-73.972442,40.765458,-73.979237,40.751245,1,1.6797951457528484,2011,12,13,1,50,18
2021,00:00.0,2011-12-13 18:00:00,-73.989462,40.726138,-73.982818,40.692355,1,3.7956276433094094,2011,12,13,1,50,18
2022,00:00.0,2011-12-13 18:00:00,-73.973205,40.763853,-73.99866,40.723443,1,4.975756076122387,2011,12,13,1,50,18
2023,00:00.0,2011-12-13 18:00:00,-73.96216,40.759998,-73.955585,40.78788,1,3.1474083347367428,2011,12,13,1,50,18
2024,00:00.0,2011-12-13 18:00:00,-73.988883,40.736695,-73.984268,40.737265,1,0.39371610561207954,2011,12,13,1,50,18
2025,00:00.0,2011-12-13 18:00:00,-73.862705,40.768875,-73.992017,40.754247,1,11.004888083911636,2011,12,13,1,50,18
2026,00:00.0,2011-12-13 18:00:00,-73.996612,40.723502,-74.010382,40.709052,1,1.9808113031707293,2011,12,13,1,50,18
2027,00:00.0,2011-12-13 18:00:00,-74.01954,40.723188,-74.093232,40.755323,1,7.15895948859915,2011,12,13,1,50,18
2028,00:00.0,2011-12-13 18:00:00,-74.010165,40.720397,-74.01229,40.708865,1,1.293934059931581,2011,12,13,1,50,18
2029,00:00.0,2011-12-13 18:00:00,-73.974747,40.75757,-73.99189,40.770487,1,2.035253462263886,2011,12,13,1,50,18
2030,00:00.0,2011-12-13 18:00:00,-73.976993,40.681502,-73.963815,40.803015,1,13.548651810559068,2011,12,13,1,50,18
2031,00:00.0,2011-12-13 18:00:00,-74.0008,40.7319,-74.0024,40.760477,1,3.1784779841864657,2011,12,13,1,50,18
2032,00:00.0,2011-12-13 18:00:00,-73.981439,40.747453,-73.992488,40.735531,1,1.618824518893676,2011,12,13,1,50,18
2033,00:00.0,2011-12-13 18:00:00,-73.988537,40.746752,-73.985472,40.717868,1,3.220097694958071,2011,12,13,1,50,18
2034,00:00.0,2011-12-13 18:00:00,-73.974432,40.753115,-73.972167,40.747388,1,0.6643643230561297,2011,12,13,1,50,18
2035,00:00.0,2011-12-13 18:00:00,-74.005697,40.737892,-73.999202,40.734037,1,0.6947002205854396,2011,12,13,1,50,18
2036,00:00.0,2011-12-13 18:00:00,-73.973322,40.76091,-73.988745,40.763778,1,1.3366870102487969,2011,12,13,1,50,18
2037,00:00.0,2011-12-13 18:00:00,-73.973215,40.759862,-73.980125,40.748297,1,1.4106707119346553,2011,12,13,1,50,18
2038,00:00.0,2011-12-13 18:00:00,-73.966127,40.774122,-73.982092,40.769232,1,1.4492958303604064,2011,12,13,1,50,18
2039,00:00.0,2011-12-13 18:00:00,-73.998432,40.722957,-73.990725,40.755333,1,3.655839252013915,2011,12,13,1,50,18
2040,00:00.0,2011-12-13 18:00:00,-73.97224,40.75941,-74.011147,40.709135,1,6.476542156678042,2011,12,13,1,50,18
2041,00:00.0,2011-12-13 18:00:00,-73.960858,40.719112,-73.95518,40.71444,1,0.7058726175415906,2011,12,13,1,50,18
2042,00:00.0,2011-12-13 18:00:00,-73.970192,40.756147,-73.985345,40.760082,1,1.348366126465697,2011,12,13,1,50,18
2043,00:00.0,2011-12-13 18:00:00,-73.98106,40.737715,-73.976882,40.728915,1,1.0392600173234734,2011,12,13,1,50,18
2044,00:00.0,2011-12-13 18:00:00,-74.006688,40.716472,-74.007375,40.709058,1,0.8259113028610405,2011,12,13,1,50,18
2045,00:00.0,2011-12-13 18:00:00,-73.995322,40.746482,-73.994203,40.719995,1,2.9448787267735077,2011,12,13,1,50,18
2046,00:00.0,2011-12-13 18:00:00,-73.980792,40.733932,-73.959662,40.762892,1,3.677097955926785,2011,12,13,1,50,18
2047,00:00.0,2011-12-13 18:00:00,-73.989832,40.746648,-73.986197,40.75872,1,1.3759591413496024,2011,12,13,1,50,18
2048,00:00.0,2011-12-13 18:00:00,-74.015693,40.714373,-73.975908,40.744838,1,4.762947636588483,2011,12,13,1,50,18
2049,00:00.0,2011-12-13 18:00:00,-74.001343,40.731052,-73.99402,40.741152,1,1.2805898526276682,2011,12,13,1,50,18
2050,00:00.0,2011-12-13 18:00:00,-74.015343,40.711842,-73.994472,40.699072,1,2.2594222232801884,2011,12,13,1,50,18
2051,00:00.0,2011-12-13 18:00:00,-73.977117,40.75351,-73.978497,40.724528,1,3.2227233760773446,2011,12,13,1,50,18
2052,00:00.0,2011-12-13 18:00:00,-74.001925,40.740447,-73.96551,40.800817,1,7.375470126999592,2011,12,13,1,50,18
2053,00:00.0,2011-12-13 18:00:00,-73.977618,40.762843,-73.984577,40.671585,1,10.15797988588364,2011,12,13,1,50,18
2054,00:00.0,2011-12-13 18:00:00,-73.994267,40.742557,-74.001195,40.74649,1,0.7288556836784482,2011,12,13,1,50,18
2055,00:00.0,2011-12-13 18:00:00,-73.989713,40.729812,-73.91632,40.755468,1,6.80524118630413,2011,12,13,1,50,18
2056,00:00.0,2011-12-13 18:00:00,-73.982668,40.738612,-73.979607,40.732633,1,0.7126585586011585,2011,12,13,1,50,18
2057,00:00.0,2011-12-13 18:00:00,-73.783845,40.648682,-73.998857,40.680848,1,18.472973508040972,2011,12,13,1,50,18
2058,00:00.0,2011-12-13 18:00:00,-73.953992,40.77472,-73.941542,40.811917,1,4.26416114610358,2011,12,13,1,50,18
2059,00:00.0,2011-12-13 18:00:00,-73.98736,40.719813,-73.971035,40.761333,1,4.814299258466458,2011,12,13,1,50,18
2060,00:00.0,2011-12-13 18:00:00,-73.990492,40.750625,-73.989745,40.723197,1,3.048588536247495,2011,12,13,1,50,18
2061,00:00.0,2011-12-13 18:00:00,-73.97019,40.759897,-73.978638,40.727152,1,3.707653788085164,2011,12,13,1,50,18
2062,00:00.0,2011-12-13 18:00:00,-73.970885,40.751747,-73.981867,40.768467,1,2.07525292797673,2011,12,13,1,50,18
2063,00:00.0,2011-12-13 18:00:00,-73.862735,40.76878,-73.95049,40.77324,1,7.401886838133446,2011,12,13,1,50,18
2064,00:00.0,2011-12-13 18:00:00,-73.785858,40.643907,-73.981193,40.756387,1,20.665184319684045,2011,12,13,1,50,18
2065,00:00.0,2011-12-13 18:00:00,-73.990447,40.755687,-73.916135,40.650545,1,13.255397585656153,2011,12,13,1,50,18
2066,00:00.0,2011-12-13 18:00:00,-74.001433,40.718947,-73.993178,40.719997,1,0.7049849140923286,2011,12,13,1,50,18
2067,00:00.0,2011-12-13 18:00:00,-73.999172,40.734822,-73.974862,40.741902,1,2.192881954864393,2011,12,13,1,50,18
2068,00:00.0,2011-12-13 18:00:00,-73.95267,40.78333,-73.957757,40.776427,1,0.8784460966021099,2011,12,13,1,50,18
2069,00:00.0,2011-12-13 18:00:00,-73.991415,40.75801,-73.980527,40.782415,1,2.8626274096789484,2011,12,13,1,50,18
2070,00:00.0,2011-12-13 18:00:00,-73.972743,40.740318,-73.965068,40.737712,1,0.7081436029259119,2011,12,13,1,50,18
2071,00:00.0,2011-12-13 18:00:00,-73.95604,40.803803,-73.95604,40.803803,1,0.0,2011,12,13,1,50,18
2072,00:00.0,2011-12-13 18:00:00,-73.977255,40.747252,-73.975597,40.765472,1,2.029504027638115,2011,12,13,1,50,18
2073,00:00.0,2011-12-13 18:00:00,-73.989707,40.757037,-73.986917,40.72115,1,3.994859833370246,2011,12,13,1,50,18
2074,00:00.0,2011-12-13 18:00:00,-73.977012,40.747152,-73.968287,40.763962,1,2.007208881672364,2011,12,13,1,50,18
2075,00:00.0,2011-12-13 18:00:00,-73.97329,40.753177,-73.979282,40.744317,1,1.1062720635706966,2011,12,13,1,50,18
2076,00:00.0,2011-12-13 18:00:00,-73.953878,40.772968,-73.974322,40.789875,1,2.5473781020326487,2011,12,13,1,50,18
2077,00:00.0,2011-12-13 18:00:00,-73.972468,40.74984,-74.010937,40.703785,1,6.05703844558521,2011,12,13,1,50,18
2078,00:00.0,2011-12-13 18:00:00,-73.99111,40.723905,-74.007785,40.731472,1,1.6367639095893032,2011,12,13,1,50,18
2079,00:00.0,2011-12-13 18:00:00,-73.97253,40.765615,-73.98015,40.733582,1,3.617010499065091,2011,12,13,1,50,18
2080,00:00.0,2011-12-13 18:00:00,-73.944913,40.77928,-73.978867,40.68806,1,10.532323577507539,2011,12,13,1,50,18
2081,00:00.0,2011-12-13 18:00:00,-74.006165,40.739442,-73.99757,40.746282,1,1.0494786117949866,2011,12,13,1,50,18
2082,00:00.0,2011-12-13 18:00:00,-74.002288,40.729193,-73.99012,40.747962,1,2.3237560836856015,2011,12,13,1,50,18
2083,00:00.0,2011-12-13 18:00:00,-73.96109,40.774855,-73.96467,40.7715,1,0.47933826857464806,2011,12,13,1,50,18
2084,00:00.0,2011-12-13 18:00:00,-74.008377,40.738998,-73.97436,40.74269,1,2.893334289708792,2011,12,13,1,50,18
2085,00:00.0,2011-12-13 18:00:00,-74.002335,40.722727,-73.967638,40.761195,1,5.177604439157616,2011,12,13,1,50,18
2086,00:00.0,2011-12-13 18:00:00,-73.993842,40.751412,-73.983918,40.75839,1,1.139807867951749,2011,12,13,1,50,18
2087,00:00.0,2011-12-13 18:00:00,-73.976192,40.76421,-73.966537,40.759117,1,0.9903156728513339,2011,12,13,1,50,18
2088,00:00.0,2011-12-13 18:00:00,-73.976073,40.633303,-73.980103,40.631743,1,0.38152105829593924,2011,12,13,1,50,18
2089,00:00.0,2011-12-13 18:00:00,-73.87096,40.773807,-73.990958,40.755455,1,10.303587324780382,2011,12,13,1,50,18
2090,00:00.0,2011-12-13 18:00:00,-73.978163,40.745603,-73.969885,40.756548,1,1.401757462051939,2011,12,13,1,50,18
2091,00:00.0,2011-12-13 18:00:00,-73.997647,40.725732,-73.964802,40.763795,1,5.053461870714092,2011,12,13,1,50,18
2092,00:00.0,2011-12-13 18:00:00,-73.871032,40.774267,-73.994375,40.759053,1,10.517735559011888,2011,12,13,1,50,18
2093,00:00.0,2011-12-13 18:00:00,-73.98831,40.731682,-73.951115,40.782835,1,6.489587407993844,2011,12,13,1,50,18
2094,00:00.0,2011-12-13 18:00:00,-73.994117,40.751187,-73.97058,40.751125,1,1.981427980455822,2011,12,13,1,50,18
2095,00:00.0,2011-12-13 18:00:00,-73.992828,40.748715,-73.979283,40.747993,1,1.1431263071849183,2011,12,13,1,50,18
2096,00:00.0,2011-12-13 18:00:00,-73.982507,40.767605,-73.983255,40.76221,1,0.602816438242375,2011,12,13,1,50,18
2097,00:00.0,2011-12-13 18:00:00,-73.98167,40.768785,-73.974638,40.778275,1,1.2092691913825226,2011,12,13,1,50,18
2098,00:00.0,2011-12-13 18:00:00,-73.991843,40.754313,-73.961175,40.761057,1,2.6880546746361484,2011,12,13,1,50,18
2099,00:00.0,2011-12-13 18:00:00,-73.974537,40.762337,-73.990865,40.717297,1,5.190451097891061,2011,12,13,1,50,18
2100,00:00.0,2011-12-13 18:00:00,-73.971203,40.755397,-73.90701,40.745375,1,5.517589272795942,2011,12,13,1,50,18
2101,00:00.0,2011-12-13 18:00:00,-73.952468,40.73037,-73.949862,40.716913,1,1.5114300710048612,2011,12,13,1,50,18
2102,00:00.0,2011-12-13 18:00:00,-73.962143,40.778762,-73.968482,40.786272,1,0.9904403195134216,2011,12,13,1,50,18
2103,00:00.0,2011-12-13 18:00:00,-73.970577,40.68599,-73.987943,40.6947,1,1.754410423392854,2011,12,13,1,50,18
2104,00:00.0,2011-12-13 18:00:00,-73.870953,40.773685,-73.86005,40.73387,1,4.51863956792775,2011,12,13,1,50,18
2105,00:00.0,2011-12-13 18:00:00,-73.87065,40.773602,-73.981562,40.770405,1,9.340738284143663,2011,12,13,1,50,18
2106,00:00.0,2011-12-13 18:00:00,-73.963493,40.775053,-73.960203,40.763018,1,1.3657528263635776,2011,12,13,1,50,18
2107,00:00.0,2011-12-13 18:00:00,-73.98196,40.760277,-74.000282,40.730557,1,3.6451108467823237,2011,12,13,1,50,18
2108,00:00.0,2011-12-13 18:00:00,-73.990452,40.76152,-73.981182,40.77922,1,2.1159840479075704,2011,12,13,1,50,18
